"HOUSEHOLD","ACORN","ACORN_GROUPED","TARIFF","X0","X3","X10","X13","X20","X23","X30","X33","X40","X43","X50","X53","X60","X63","X70","X73","X80","X83","X90","X93","X100","X103","X110","X113","X120","X123","X130","X133","X140","X143","X150","X153","X160","X163","X170","X173","X180","X183","X190","X193","X200","X203","X210","X213","X220","X223","X230","X233"
"MAC003461","ACORN-J","Comfortable","ToU",0.0555570291777188,0.0515013698630137,0.0506630136986301,0.0516904109589041,0.052572602739726,0.050739010989011,0.0477178082191781,0.0468602739726027,0.0460109589041096,0.0450876712328767,0.0514794520547945,0.0824657534246575,0.110542465753425,0.175441095890411,0.162575342739726,0.17726301369863,0.117520547671233,0.110975342465753,0.120624657534247,0.126652054794521,0.133780821917808,0.108161644109589,0.0971698630136986,0.0858684931506849,0.0937150684931507,0.0829890410958904,0.0929260273972603,0.113290410958904,0.109372602739726,0.112191780821918,0.104923287671233,0.103947945205479,0.117027397260274,0.130350684931507,0.144482191780822,0.211232876986301,0.245583561917808,0.339509589041096,0.348,0.333810959178082,0.333315933791209,0.302063013424658,0.313580821643836,0.314967123287671,0.252402739726027,0.20018904109589,0.127013698630137,0.076958904109589
"MAC003483","ACORN-G","Comfortable","ToU",0.0861193633952255,0.0661785714285714,0.0515178082191781,0.0456493150684932,0.0410931506849315,0.0369013698630137,0.0348246575342466,0.0358821917808219,0.033827397260274,0.0353643835616438,0.0405315068493151,0.0465424657534247,0.0668301369863014,0.0737780821917808,0.107421917808219,0.125580821917808,0.147139726027397,0.164216438082192,0.156093150684931,0.155413698630137,0.157567123287671,0.177334246027397,0.188583561643836,0.190621918356164,0.184736986575342,0.188668492876712,0.193197260273973,0.184035616164384,0.181726027945205,0.186309589041096,0.210895890684932,0.220446575890411,0.240334246849315,0.295687671232877,0.325276713424658,0.369249999175824,0.381857534246575,0.363578081643836,0.359493150136986,0.336528766575342,0.333441095342466,0.316101369863014,0.31059178109589,0.298309589041096,0.249372602739726,0.235421917808219,0.174353424657534,0.127117808219178
"MAC003489","ACORN-H","Comfortable","ToU",0.0487745358090186,0.0527095890410959,0.0517534246575342,0.0481178082191781,0.0466657534246575,0.0492438356164384,0.051627397260274,0.0489287671232877,0.0480794520547945,0.0489780821917808,0.0501917808219178,0.0499424657534247,0.0493643835616438,0.0566082191780822,0.103942465753425,0.145857534246575,0.224358904109589,0.195153424383562,0.210778082191781,0.180276712328767,0.140178082191781,0.155775342739726,0.142663013424658,0.163323287671233,0.151884931780822,0.156827397260274,0.156087671232877,0.155824657534247,0.156150684931507,0.156208219178082,0.151172602739726,0.169660273972603,0.18852602739726,0.277079451780822,0.291419178082192,0.290109589041096,0.227613698356164,0.200641095890411,0.2118,0.193578082465753,0.194191780821918,0.181616438630137,0.172627397260274,0.146257534246575,0.117547945205479,0.0914876712328767,0.056627397260274,0.0477342465753425
"MAC003503","ACORN-F","Comfortable","ToU",0.0775384615384615,0.0577068493150685,0.0524600550964187,0.0381205479452055,0.0351808219178082,0.0356958904109589,0.0354794520547945,0.0373643835616438,0.038413698630137,0.0392794520547945,0.0393643835616438,0.0621835616438356,0.101947945205479,0.129882191780822,0.140687671232877,0.152169863013699,0.148717808219178,0.162358904109589,0.152975342465753,0.202917808219178,0.187093150684932,0.209983561643836,0.236838356164384,0.289810959178082,0.289991780821918,0.32474520630137,0.239671232876712,0.215619178356164,0.158912328767123,0.202,0.206539726027397,0.333802739452055,0.364506849315068,0.348095890410959,0.284846575342466,0.190216438356164,0.16292602739726,0.118068493150685,0.117279452054795,0.105194520547945,0.121183561643836,0.108676712328767,0.112704109589041,0.107071232876712,0.101597260273973,0.169191780821918,0.101293150684932,0.132767123287671
"MAC003524","ACORN-H","Comfortable","ToU",0.232015915119363,0.192652054794521,0.159276712328767,0.133580821917808,0.126156164383562,0.117224657534247,0.116304109589041,0.114641095890411,0.109276712328767,0.114745205479452,0.113156164383562,0.116690410958904,0.136810958630137,0.138175342191781,0.140131507123288,0.160671232876712,0.19017032967033,0.310361643561644,0.297739726575342,0.377915068219178,0.321756163561644,0.30868219260274,0.243679452328767,0.248378082191781,0.2504,0.226915068767123,0.217323287945205,0.267887671506849,0.275676712876712,0.322268493424658,0.334991780547945,0.320230136986301,0.307087671780822,0.28586575369863,0.280169863561644,0.283290411232877,0.307917807945206,0.323549450549451,0.333860273972603,0.348219178356164,0.348558904109589,0.339827397534247,0.363852055342466,0.414753424657534,0.375052055068493,0.379906848493151,0.325605478630137,0.289956164657534
"MAC003528","ACORN-H","Comfortable","ToU",0.238755968435013,0.227641095890411,0.216435616438356,0.176706849315068,0.138227397260274,0.101074175824176,0.0720192307692308,0.0633021978021978,0.0558131868131868,0.0578159340659341,0.0543698630136986,0.0564493150684931,0.0529890410958904,0.053227397260274,0.0547178082191781,0.063013698630137,0.114230136986301,0.130671232876712,0.17406301369863,0.204532966758242,0.205068681318681,0.189711538461538,0.180881868406593,0.214197260273973,0.184153424109589,0.209843835342466,0.180649315068493,0.171901369863014,0.136542465753425,0.122435616438356,0.120745205753425,0.11732602739726,0.121780821917808,0.14221369890411,0.154435616438356,0.197750684931507,0.25858904109589,0.27933698630137,0.284446575342466,0.256046575342466,0.230934246575342,0.216556164383562,0.209331506849315,0.217024657534247,0.209879452054794,0.233857534246575,0.237641095890411,0.238950684931507
"MAC003531","ACORN-G","Comfortable","ToU",0.0603554376657825,0.0504547945205479,0.0418493150684932,0.0353342465753425,0.0361972602739726,0.0340191780821918,0.0330219178082192,0.0337780821917808,0.0347260273972603,0.0349945205479452,0.0346520547945205,0.0347315068493151,0.0349178082191781,0.035772602739726,0.0595123287671233,0.0774301369863014,0.0594657534246575,0.0451780821917808,0.0497369863013699,0.0535452054794521,0.0565205479452055,0.0616301369863014,0.062186301369863,0.0618794520547945,0.0659205479452055,0.0676438356164384,0.0644904109589041,0.0633397260273973,0.0696876712328767,0.071758904109589,0.074241095890411,0.0771041095890411,0.0871972602739726,0.0863780821917808,0.0883287671232877,0.096413698630137,0.107783561643836,0.115279452054795,0.122227397260274,0.122446575342466,0.122580821917808,0.124109589041096,0.126435616438356,0.125361643835616,0.122835616438356,0.106008219178082,0.0917232876712329,0.0736904109589041
"MAC003571","ACORN-G","Comfortable","ToU",0.0392068965517241,0.0334520547945205,0.0349504132231405,0.0325561643835616,0.0337287671232877,0.0338958904109589,0.0329232876712329,0.0343342465753425,0.0328164383561644,0.035172602739726,0.0330465753424658,0.0361452054794521,0.0378547945205479,0.0438849315068493,0.0546438356164384,0.0636,0.0760246575342466,0.0910767123287671,0.0904328767123288,0.102630136986301,0.0795013698630137,0.0720712328767123,0.0660767123287671,0.0586986301369863,0.0719561643835616,0.0825698630136986,0.083416438630137,0.0962493150684932,0.077613698630137,0.0772520547945205,0.0901753424657534,0.0976520547945205,0.116131506849315,0.120923287671233,0.143252054794521,0.172695890684932,0.175104109589041,0.180208219178082,0.168345205479452,0.151093150684932,0.133298630136986,0.140547945205479,0.128293150684931,0.121909589041096,0.101065753424658,0.0857506849315069,0.0608794520547945,0.0457452054794521
"MAC003581","ACORN-H","Comfortable","ToU",0.190684349867374,0.176186301369863,0.159380821917808,0.15093698630137,0.142438356164384,0.137980821917808,0.131682191780822,0.13001095890411,0.131468493150685,0.132232876712329,0.139939726027397,0.162827397260274,0.195550684931507,0.245117808219178,0.297849315068493,0.304430136986301,0.32478630109589,0.33866301369863,0.310802739452055,0.323712328493151,0.313019231043956,0.31386301369863,0.328824657260274,0.337849315068493,0.342027397260274,0.335926027123288,0.311553424657534,0.297021918082192,0.282580821917808,0.287380821917808,0.299405479178082,0.300980821643836,0.327043835616438,0.335627398082192,0.385679452054795,0.41606849260274,0.480134246575342,0.504120547671233,0.488679451780822,0.459063187087912,0.421895890410959,0.369049314794521,0.34027671260274,0.307238356164384,0.274791780821918,0.250561643835616,0.227254794520548,0.215550684931507
"MAC003617","ACORN-G","Comfortable","ToU",0.0546196808510638,0.0519972602739726,0.0506602739726027,0.0503479452054795,0.0496821917808219,0.0493287671232877,0.0491181318681319,0.0490767123287671,0.0488164383561644,0.0487123287671233,0.0600109589041096,0.0663397260273973,0.0718328767123288,0.0854986301369863,0.0845561643835616,0.0863397260273973,0.0783315068493151,0.0696438356164384,0.0629452054794521,0.0612904109589041,0.0616356164383562,0.0700931506849315,0.0655397260273973,0.0613397260273973,0.0593013698630137,0.058827397260274,0.0602219178082192,0.0595369863013699,0.0581452054794521,0.0667095890410959,0.0716821917808219,0.0738684931506849,0.0813671232876712,0.0904219178082192,0.0985342465753425,0.106654794520548,0.109301369863014,0.112419178082192,0.119221917808219,0.124032876712329,0.127895890410959,0.128219178082192,0.123243835616438,0.121334246575342,0.103460273972603,0.0897945205479452,0.077372602739726,0.0622109589041096
"MAC003626","ACORN-H","Comfortable","ToU",0.119488063660477,0.105928767123288,0.101887671232877,0.0888191780821918,0.0788684931506849,0.0733287671232877,0.0707808219178082,0.0704821917808219,0.0696547945205479,0.071413698630137,0.0701835616438356,0.073427397260274,0.0781041095890411,0.0816630136986301,0.11838904109589,0.146920547945205,0.152052055342466,0.147791780821918,0.145328767123288,0.154147945205479,0.167701369863014,0.16587397260274,0.18307397260274,0.190553424383562,0.171704109589041,0.153671232876712,0.162873972328767,0.159230136712329,0.164638356164384,0.176832876438356,0.171071232876712,0.17940821890411,0.198816438356164,0.203035616164384,0.222523288219178,0.245830137260274,0.256230136712329,0.264153424109589,0.235219178082192,0.219180821917808,0.221854794520548,0.205783561643836,0.196120547945205,0.206,0.192213698630137,0.166884931506849,0.149358903835616,0.136260273972603
"MAC003638","ACORN-H","Comfortable","ToU",0.219307692307692,0.177569863013699,0.154076712328767,0.134884931780822,0.111312328767123,0.098958904109589,0.0888657534246575,0.0816547945205479,0.0757342465753425,0.0783835616438356,0.0760767123287671,0.0758356164383562,0.0786493150684932,0.0855232876712329,0.0954794520547945,0.107665753424658,0.112668493150685,0.109035616438356,0.0869232876712329,0.0885178082191781,0.0918328767123288,0.105257534246575,0.141402739726027,0.155254794520548,0.195975342465753,0.184821917808219,0.200230136986301,0.200364383561644,0.19119726,0.185304109863014,0.192906849315068,0.206383561369863,0.222323287671233,0.2456,0.244317808493151,0.244602739452055,0.251550684931507,0.271238356164384,0.293901369863014,0.326054794520548,0.339695890410959,0.357819178082192,0.371202739726027,0.371846575068493,0.357167123561644,0.335882191506849,0.299813698630137,0.257646575068493
"MAC003643","ACORN-F","Comfortable","ToU",0.13515649867374,0.1156,0.0989479452054794,0.0835698630136986,0.0726401098901099,0.0696493150684932,0.0665123287671233,0.0672301369863014,0.0664383561643836,0.067558904109589,0.0665917808219178,0.0678876712328767,0.0702547945205479,0.0734630136986301,0.0800931506849315,0.0819150684931507,0.0878438356164384,0.0999616438356164,0.0975397260273973,0.102676712328767,0.0991456043956044,0.100638356164384,0.115054794520548,0.130032876712329,0.13607397260274,0.144547945205479,0.153128767123288,0.157109589041096,0.151161643835616,0.151783561643836,0.168123287945205,0.183276712054795,0.179120547945205,0.180249314794521,0.194005479726027,0.191906593406593,0.186186301369863,0.195131507123288,0.190249315890411,0.20481095890411,0.195232876712329,0.19559178109589,0.193558904383562,0.193134246849315,0.184005479452055,0.173005479452055,0.16267397260274,0.151408219178082
"MAC003661","ACORN-J","Comfortable","ToU",0.148588859416446,0.12326301369863,0.108221917808219,0.0961315068493151,0.0904164383561644,0.0905287671232877,0.0834,0.0844,0.083213698630137,0.0828082191780822,0.0874082191780822,0.085558904109589,0.0869315068493151,0.0863945205479452,0.108860273972603,0.12092602739726,0.145594520547945,0.177942465753425,0.179438356164384,0.161413698630137,0.144169863013699,0.166723287945205,0.171484931506849,0.176084931232877,0.167049315068493,0.164942465753425,0.160279452328767,0.148783561643836,0.144761643835616,0.141506849315068,0.144438356164384,0.147947945205479,0.15398630109589,0.170635616438356,0.181279451780822,0.19721095890411,0.218375342739726,0.233043835616438,0.27890934010989,0.296378082739726,0.288172603835616,0.268882191232877,0.254621917808219,0.252556164383562,0.243608219178082,0.223605479452055,0.195394520547945,0.176312328767123
"MAC003666","ACORN-J","Comfortable","ToU",0.0876074270557029,0.0839972602739726,0.0838438356164384,0.0803956043956044,0.0821232876712329,0.0814602739726027,0.0813808219178082,0.0841260273972603,0.0922027397260274,0.152643835616438,0.201082191780822,0.240564383561644,0.230646575342466,0.209805479452055,0.20341095890411,0.214093150684932,0.23881095890411,0.268139726027397,0.272975342465753,0.28006301369863,0.234901369863014,0.218747945205479,0.193019178082192,0.250701369863014,0.178416438082192,0.221126027123288,0.189660273972603,0.179435616438356,0.206876712328767,0.225164383561644,0.217471232876712,0.192660273972603,0.213543956043956,0.246690410958904,0.271167123287671,0.265378082191781,0.244808219178082,0.232021917808219,0.227775342465753,0.217553424657534,0.219882191780822,0.220939726027397,0.219043835616438,0.22032602739726,0.222452054794521,0.19932602739726,0.147386301369863,0.117915068493151
"MAC003677","ACORN-G","Comfortable","ToU",0.1007824933687,0.0817534246575342,0.0715972602739726,0.0706767123287671,0.0697178082191781,0.0690739723287671,0.0655890410958904,0.0645232876712329,0.0640712328767123,0.0703013698630137,0.0687041095890411,0.0740739726027397,0.127287671232877,0.180569862739726,0.338660273972603,0.279290410684931,0.356123287123288,0.304920547945206,0.20733150739726,0.171082191232877,0.149616438630137,0.153961643013699,0.116783561643836,0.132493150684932,0.121630136986301,0.137556164657534,0.140147944931507,0.120032876712329,0.119528767123288,0.121378082191781,0.116682191780822,0.114720547945205,0.117652054794521,0.139323287671233,0.158843835616438,0.210375342191781,0.254282192054795,0.276203296703297,0.27986301369863,0.24612602739726,0.233717808219178,0.224849314794521,0.223528767123288,0.216739726027397,0.21419726,0.217676712328767,0.164764383561644,0.142961643835616
"MAC003679","ACORN-F","Comfortable","ToU",0.114689655172414,0.118208219178082,0.107131506849315,0.0766602739726027,0.063013698630137,0.0557917808219178,0.0532465753424657,0.0506520547945205,0.0679671232876712,0.0675205479452055,0.0671698630136986,0.0571095890410959,0.058027397260274,0.0636054794520548,0.072,0.085241095890411,0.0954547945205479,0.0962219178082192,0.0933123287671233,0.0953616438356164,0.0948904109589041,0.0826958904109589,0.0793753424657534,0.0766301369863014,0.0774602739726027,0.0740986301369863,0.0780849315068493,0.0876164383561644,0.092372602739726,0.0987561643835616,0.103945205479452,0.10026301369863,0.101887671232877,0.102728767123288,0.0940876712328767,0.0887397260273973,0.0902,0.086358904109589,0.0844383561643836,0.073027397260274,0.0723013698630137,0.0731835616438356,0.0868986301369863,0.097213698630137,0.115679452054795,0.114671232876712,0.120520547945205,0.115495890410959
"MAC003682","ACORN-H","Comfortable","ToU",0.235676393103448,0.191810959178082,0.168197260273973,0.160205479726027,0.15986301369863,0.157427397260274,0.164293150684931,0.167569863013699,0.162183561643836,0.162287671232877,0.162082191780822,0.165695890410959,0.186893150684931,0.219542465753425,0.389734247123288,0.414180822191781,0.421221917808219,0.564578083287671,0.428517807123288,0.458241096438356,0.402435616438356,0.397350684931507,0.376687669863014,0.358876712328767,0.339210959452055,0.325260272876712,0.330224657808219,0.352764383561644,0.358175343013699,0.35213698630137,0.33953150630137,0.330638355616438,0.330409341483516,0.336912327945205,0.366476711506849,0.345153424931507,0.366838356164384,0.389906848767123,0.414167123013699,0.4108,0.424671231232877,0.403172602739726,0.409112328493151,0.398654795068493,0.396915068219178,0.385123287671233,0.357460273972603,0.302147945479452
"MAC003684","ACORN-H","Comfortable","ToU",0.125336870026525,0.102430136986301,0.0887369863013699,0.091227397260274,0.0868547945205479,0.0860219178082192,0.0846958904109589,0.0838465753424658,0.0884876712328767,0.0859150684931507,0.0834821917808219,0.0944191780821918,0.0941534246575342,0.101816438356164,0.13932602739726,0.186969863013699,0.179493150410959,0.192265753424658,0.208495890410959,0.213131506849315,0.215172602739726,0.228928767123288,0.20692876739726,0.200186301643836,0.169821917808219,0.153830136986301,0.143090411232877,0.136569863013699,0.141569863013699,0.144772602739726,0.145232876712329,0.145219178082192,0.164715068493151,0.204641095890411,0.225109589041096,0.221967123287671,0.224936986575342,0.197843835616438,0.186917808219178,0.193783561643836,0.19866301369863,0.207230136986301,0.204761643835616,0.208597260273973,0.210487671232877,0.20332602739726,0.176838356164384,0.148238356164384
"MAC003695","ACORN-G","Comfortable","ToU",0.117994694960212,0.0932328767123288,0.0669945205479452,0.0465753424657534,0.0353506849315069,0.0327452054794521,0.027827397260274,0.0256931506849315,0.0272986301369863,0.0250575342465753,0.0260575342465753,0.0253232876712329,0.0233068493150685,0.0263671232876712,0.0260082191780822,0.0272986301369863,0.0298,0.0289671232876712,0.0324958904109589,0.034641095890411,0.0352602739726027,0.0362252747252747,0.0391424657534247,0.0405671232876712,0.0411013698630137,0.0419808219178082,0.0409452054794521,0.0435561643835616,0.042172602739726,0.0431424657534247,0.0400794520547945,0.0378575342465753,0.035758904109589,0.0392986301369863,0.0361506849315069,0.0275178082191781,0.0275095890410959,0.0294356164383562,0.0340547945205479,0.0443890410958904,0.0561753424657534,0.0622684931506849,0.0750986301369863,0.0908109589041096,0.101898630136986,0.116372602739726,0.122804945054945,0.129090410958904
"MAC003713","ACORN-G","Comfortable","ToU",0.187765957180851,0.161443835890411,0.123287671506849,0.110035616438356,0.0879205479452055,0.0845643835616438,0.0779041095890411,0.0737013698630137,0.0793076923076923,0.115906849315068,0.119778082191781,0.174268493150685,0.178706849041096,0.245282191780822,0.251728766575342,0.253739726849315,0.325750684931507,0.302452054794521,0.327712329041096,0.360421917808219,0.37066301369863,0.368282191506849,0.381273973150685,0.365526026849315,0.421769863287671,0.40906301260274,0.406139724931507,0.402450550824176,0.408561642739726,0.409445054945055,0.399750684931507,0.396254794520548,0.456628098898072,0.484120547671233,0.492799999452055,0.488416438356164,0.469849314794521,0.437528769041096,0.442487672328767,0.445673973150685,0.466810959452055,0.481602739726027,0.451460274246575,0.438452053972603,0.402268492328767,0.355430136986301,0.287980769230769,0.254257534520548
"MAC003722","ACORN-H","Comfortable","ToU",0.11479575596817,0.106076712328767,0.102323287671233,0.0965835616438356,0.0951342465753425,0.0941698630136986,0.0950164383561644,0.0950684931506849,0.0935041095890411,0.0916904109589041,0.0946301369863014,0.0944219178082192,0.0997369863013699,0.126391780821918,0.12866301369863,0.154761643835616,0.167005479452055,0.18198904109589,0.196205479452055,0.207827396986301,0.20912602739726,0.215254794794521,0.213287671232877,0.206416438356164,0.214860274246575,0.213378082191781,0.210268492876712,0.196219178356164,0.186449315068493,0.198501370136986,0.202980821917808,0.219827397534247,0.215169863013699,0.251819178082192,0.272693150684931,0.294838355890411,0.312953425205479,0.310898351648352,0.304991780821918,0.300728767123288,0.283958903835616,0.268717808219178,0.263956164383562,0.239558904109589,0.208838356164384,0.18100821890411,0.156597260273973,0.132408219178082
"MAC003723","ACORN-H","Comfortable","ToU",0.20725,0.161092741935484,0.127286290322581,0.105411290322581,0.0961895161290323,0.0880241935483871,0.0905403225806452,0.0817177419354839,0.0763991935483871,0.0738145161290323,0.0763790322580645,0.092866935483871,0.154883064516129,0.171375001209677,0.203770160483871,0.232467741129032,0.257326612903226,0.317552418951613,0.325310484677419,0.304935485080645,0.306141128225806,0.325459677419355,0.303838709677419,0.349008063306452,0.360100806854839,0.376165321774194,0.319798387096774,0.327060483064516,0.32273387016129,0.362129033467742,0.372141128629032,0.365770160887097,0.418758066129032,0.472649194354839,0.564241935483871,0.678673386693548,0.726637096774194,0.687777325506073,0.666822579032258,0.600262094354839,0.543500001209677,0.594177419758064,0.586967741129032,0.580088710080645,0.522362904032258,0.437580643951613,0.366842741532258,0.257262096370968
"MAC003753","ACORN-H","Comfortable","ToU",0.222705570291777,0.178460273972603,0.124523287671233,0.0958931506849315,0.0883232876712329,0.0866575342465753,0.0850054794520548,0.085027397260274,0.0829616438356164,0.0857095890410959,0.0974739726027397,0.107542465753425,0.177531506849315,0.223252055068493,0.275865753424658,0.31726575369863,0.336876373351648,0.317156164383562,0.287441095890411,0.265978082191781,0.254002739726027,0.245120547945205,0.225134246575342,0.213279452328767,0.217032877260274,0.202049315068493,0.19533698630137,0.193271233150685,0.195767123287671,0.198304109863014,0.200715068219178,0.218210959178082,0.237021918630137,0.275783561917808,0.28805753369863,0.302449315342466,0.324139726027397,0.332254794520548,0.34694520630137,0.338049314794521,0.328652054794521,0.333032876438356,0.339408219178082,0.348153424657534,0.345397260273973,0.340920547945205,0.319372602465753,0.281509588767123
"MAC003758","ACORN-H","Comfortable","ToU",0.557790451193634,0.489506848767123,0.451350684931507,0.420484931232877,0.401975342191781,0.406367123287671,0.401013698630137,0.405,0.399060273972603,0.401627397260274,0.390457534246575,0.384043835616438,0.512191780273973,0.464032876986301,0.662501370958904,0.589172602465753,0.653030220054945,0.603808218630137,0.570887671780822,0.574334247123288,0.595915068493151,0.591649314794521,0.578260272876712,0.569331508219178,0.60559725890411,0.609284930958904,0.646690409863014,0.626254794794521,0.599079451506849,0.59652876739726,0.642435616438356,0.706432877260274,0.732082191506849,0.853720547945205,0.828452055068493,0.863317806575343,0.920399998082192,0.964535715384615,1.07738082027397,1.11217260191781,1.14809315178082,1.09922465835616,1.00240274027397,0.915487670410959,0.831958902739726,0.759002740547945,0.675230136986301,0.611235617260274
"MAC003760","ACORN-G","Comfortable","ToU",0.191416445623342,0.17213698630137,0.144975342465753,0.135515068219178,0.122369863013699,0.122879452054795,0.121580821917808,0.114956164383562,0.118564383561644,0.128043835342466,0.18160821890411,0.128249315068493,0.220230137808219,0.175865753150685,0.182419178082192,0.172509589315068,0.192038355890411,0.199487671506849,0.236320547945205,0.22158630109589,0.240947945205479,0.234605479452055,0.246479452054795,0.250550684931507,0.254000000821918,0.236457534794521,0.252378082191781,0.265191780547945,0.281893150684932,0.281465753424658,0.277435615890411,0.273210957808219,0.274010988736264,0.293915068219178,0.298816438356164,0.277057533972603,0.303717808493151,0.271101369589041,0.299983561369863,0.316778083013699,0.322852054794521,0.325123288219178,0.313043835890411,0.292260274246575,0.276509589315068,0.271556164657534,0.235654794246575,0.211389040821918
"MAC003771","ACORN-G","Comfortable","ToU",0.0581538461538462,0.0446602739726027,0.0419095890410959,0.041158904109589,0.0425890410958904,0.0436739726027397,0.0422849315068493,0.0427205479452055,0.0399808219178082,0.0407945205479452,0.0439342465753425,0.0451232876712329,0.0442986301369863,0.0518849315068493,0.0610082191780822,0.0785150684931507,0.0851369863013699,0.0877068493150685,0.0942493150684932,0.0964575342465753,0.100802739726027,0.0972438356164384,0.0947506849315069,0.0903369863013699,0.0845123287671233,0.0948575342465753,0.0924794520547945,0.0955780821917808,0.098413698630137,0.0962520547945205,0.0868602739726027,0.0943589041095891,0.0992958904109589,0.112578082191781,0.135630136986301,0.13453972630137,0.190769862739726,0.214717808219178,0.22712602739726,0.231156164383562,0.2016,0.172687670958904,0.155158904109589,0.13847397260274,0.134695890410959,0.123257534246575,0.107687671232877,0.0903342465753425
"MAC003788","ACORN-J","Comfortable","ToU",0.0935212765957447,0.0820849315068493,0.0781917808219178,0.0776438356164384,0.0754849315068493,0.0780465753424657,0.0769313186813187,0.0776219178082192,0.0776054794520548,0.0763342465753425,0.0773506849315068,0.0770712328767123,0.0782794520547945,0.0909534246575343,0.120167123287671,0.167750684931507,0.157991780821918,0.176290410958904,0.155221917808219,0.150416438630137,0.152158904109589,0.148849314794521,0.143857534246575,0.160693150684932,0.192252054794521,0.174964383561644,0.163619177808219,0.141172603013699,0.131016438356164,0.135095890410959,0.134405479452055,0.146098630136986,0.158120547945205,0.244904109589041,0.290115068493151,0.29673972630137,0.287690411506849,0.192194520547945,0.170728767123288,0.157753424657534,0.164904109589041,0.163895890410959,0.164797260273973,0.173846575342466,0.174695890410959,0.181747945205479,0.146991780821918,0.109145205479452
"MAC003808","ACORN-H","Comfortable","ToU",0.244655172679045,0.219268493150685,0.203082191780822,0.19099178109589,0.173734246027397,0.158301370136986,0.144282191232877,0.137498629589041,0.129465753424658,0.122128767123288,0.117597260273973,0.116454794520548,0.119506849315068,0.121956164383562,0.120684931506849,0.125838356164384,0.127679452054795,0.141898630136986,0.169753424657534,0.172246575342466,0.193312328767123,0.192353424383562,0.208783561643836,0.226079451780822,0.209909589041096,0.206513736263736,0.201802197802198,0.196497252747253,0.179002739726027,0.168813698630137,0.167202739726027,0.166041095890411,0.172005479726027,0.182517807945206,0.198139726027397,0.201517808219178,0.21461095890411,0.222542465753425,0.231008219178082,0.26598904109589,0.274191780821918,0.280854794520548,0.27938904109589,0.281750684931507,0.287065753150685,0.292430136986301,0.276564383835616,0.260539726027397
"MAC003820","ACORN-H","Comfortable","ToU",0.390946808510638,0.377722527197802,0.372788461538462,0.435027548484849,0.489409340934066,0.484881868131868,0.480884615384615,0.476782967307692,0.485277472527472,0.491774725274725,0.500980769230769,0.529846154120879,0.434997252747253,0.53405494532967,0.588560438461538,0.659780218681319,0.69612912032967,0.703206043681319,0.663236263736264,0.624719781318681,0.586379121428571,0.555126721487603,0.528859889285714,0.520714286813187,0.539543955769231,0.512986227272727,0.498972527197802,0.51095592369146,0.492447802197802,0.479137362362637,0.515126374725275,0.560035714285714,0.623414834615385,0.60371977967033,0.62221978021978,0.633568681318681,0.674436813736264,0.688832416208791,0.630005495054945,0.591063362258953,0.570508241208791,0.56750274532967,0.547494506318681,0.524796703296703,0.512368131593407,0.485302197252747,0.441241758516484,0.40439010989011
"MAC003823","ACORN-H","Comfortable","ToU",0.219654255319149,0.200928571428571,0.172755494505495,0.161983516483516,0.155697802197802,0.151879120879121,0.196351648351648,0.207211538461538,0.253293956043956,0.227197802197802,0.215057692307692,0.20717032967033,0.221247252747253,0.262791208791209,0.336200549175824,0.384063187087912,0.395494505769231,0.415774726098901,0.394585164835165,0.378532966208791,0.334760988461538,0.31518956043956,0.293057692307692,0.261052197527473,0.27314011043956,0.268401098626374,0.264854395604396,0.262766483791209,0.253931318681319,0.264239010989011,0.268365384615385,0.281211538736264,0.281362637912088,0.314901099450549,0.358549449450549,0.377563186813187,0.411159340659341,0.417667582967033,0.419269231043956,0.44293956043956,0.423156593681319,0.397793956043956,0.383578512396694,0.389697802472527,0.36219505467033,0.301543956043956,0.281318681318681,0.249513736538462
"MAC003827","ACORN-G","Comfortable","ToU",0.0537506631299735,0.0508164383561644,0.0498164383561644,0.0494821917808219,0.0501835616438356,0.0486164383561644,0.0491232876712329,0.0494767123287671,0.0504876712328767,0.0525506849315069,0.0587424657534247,0.0687205479452055,0.0714465753424657,0.0777123287671233,0.0792301369863014,0.0908109589041096,0.0920602739726027,0.102252054794521,0.101846575342466,0.0900493150684932,0.0891123287671233,0.0855424657534247,0.0755123287671233,0.0960356164383562,0.123364383561644,0.117369863013699,0.119421917808219,0.111698629863014,0.100838356164384,0.0967369863013699,0.0828082191780822,0.0834493150684932,0.0899643835616439,0.0998767123287671,0.11512602739726,0.136487671232877,0.137216438356164,0.144701369863014,0.136347945205479,0.137887671232877,0.119553424657534,0.112482191780822,0.10426301369863,0.103282191780822,0.0981616438356164,0.0926602739726027,0.0747808219178082,0.0622356164383562
"MAC003852","ACORN-H","Comfortable","ToU",0.120901856763926,0.104104109589041,0.0991561643835616,0.0964958904109589,0.0995534246575343,0.101087671232877,0.0994849315068493,0.101945205479452,0.0978657534246575,0.0989424657534246,0.0992301369863014,0.103693150684931,0.153709589041096,0.143841095890411,0.184071232876712,0.260676712054795,0.24566301369863,0.324876712328767,0.440986263186813,0.442147943835616,0.466975342739726,0.483175343287671,0.464123287671233,0.476295890684931,0.481183560821918,0.504052054520548,0.476008220547945,0.458654794246575,0.444421916986301,0.476463014520548,0.48592602739726,0.52673424630137,0.468167122739726,0.455216437534247,0.482405479178082,0.449353424931507,0.449219177534247,0.482413698630137,0.469950684383562,0.50753150739726,0.506928571428571,0.472563186813187,0.442890411232877,0.426438356164384,0.350273972328767,0.291147944931507,0.221191780821918,0.150430136986301
